route_id,point_index,lat,lon,cum_distance_km,elevation_m_raw,elevation_m_smoothed,segment_length_m,delta_elevation_m,gradient_percent,cum_elevation_gain_m,cum_elevation_loss_m
manali_leh,455,32.770242196414905,77.37850341770304,122.193,4598.0,4593.8,289.4,13.4,4.63,5044.5,2384.0
manali_leh,456,32.76898860572142,77.37912123329006,122.344,4605.0,4604.4,150.9,10.6,7.03,5055.1,2384.0
manali_leh,457,32.77153237232647,77.3785566363215,122.632,4620.0,4616.4,287.7,12.0,4.17,5067.1,2384.0
manali_leh,458,32.77350135605666,77.37645492628467,122.926,4619.0,4625.2,294.2,8.8,2.99,5075.9,2384.0
manali_leh,459,32.77581606884979,77.37612052036398,123.185,4640.0,4637.8,259.3,12.6,4.86,5088.5,2384.0
manali_leh,460,32.77337041036839,77.37715380145728,123.474,4642.0,4648.8,288.6,11.0,3.81,5099.5,2384.0
manali_leh,461,32.77201962057622,77.37986827247111,123.769,4668.0,4661.8,294.9,13.0,4.41,5112.5,2384.0
manali_leh,462,32.76980648265271,77.38117011911045,124.043,4675.0,4673.6,274.5,11.8,4.3,5124.3,2384.0
manali_leh,463,32.767730945627754,77.3822807350438,124.297,4684.0,4687.4,253.1,13.8,5.45,5138.1,2384.0
manali_leh,464,32.76677737597467,77.38497761806266,124.57,4699.0,4695.6,273.5,8.2,3.0,5146.3,2384.0
manali_leh,465,32.76625010072924,77.38810264388165,124.868,4711.0,4705.2,298.0,9.6,3.22,5155.9,2384.0
manali_leh,466,32.76507024475428,77.38772129027402,125.004,4709.0,4715.4,136.0,10.2,7.5,5166.1,2384.0
manali_leh,467,32.7641440082178,77.38892789580567,125.157,4723.0,4724.8,152.8,9.4,6.15,5175.5,2384.0
manali_leh,468,32.763577461626,77.38820199503718,125.249,4735.0,4733.0,92.6,8.2,8.85,5183.7,2384.0
manali_leh,469,32.7628813974281,77.38801568958189,125.329,4746.0,4747.4,79.3,14.4,18.15,5198.1,2384.0
manali_leh,470,32.763008074763405,77.39072889119407,125.583,4752.0,4760.0,254.1,12.6,4.96,5210.7,2384.0
manali_leh,471,32.76321442007193,77.39378997354562,125.87,4781.0,4772.0,287.1,12.0,4.18,5222.7,2384.0
manali_leh,472,32.763629482552496,77.39691761652496,126.166,4786.0,4786.6,296.1,14.6,4.93,5237.3,2384.0
manali_leh,473,32.763458626026285,77.39949892830714,126.408,4795.0,4802.6,242.1,16.0,6.61,5253.3,2384.0
manali_leh,474,32.76215860687798,77.40210431230626,126.691,4819.0,4814.8,283.3,12.2,4.31,5265.5,2384.0
manali_leh,475,32.7607095223629,77.40473112905357,126.985,4832.0,4826.8,293.8,12.0,4.08,5277.5,2384.0
manali_leh,476,32.75938666912291,77.4075114795454,127.284,4842.0,4840.4,298.7,13.6,4.55,5291.1,2384.0
manali_leh,477,32.7580757602872,77.40974869954893,127.539,4846.0,4850.0,255.0,9.6,3.77,5300.7,2384.0
manali_leh,478,32.75620965305599,77.41199462587737,127.834,4863.0,4860.2,295.2,10.2,3.45,5310.9,2384.0
manali_leh,479,32.75811365857812,77.41080986587262,128.073,4867.0,4870.4,239.0,10.2,4.27,5321.1,2384.0
manali_leh,480,32.75912146877082,77.41080303997443,128.185,4883.0,4882.4,112.1,12.0,10.71,5333.1,2384.0
manali_leh,481,32.75751343399407,77.4126197266486,128.432,4893.0,4891.8,246.6,9.4,3.81,5342.5,2384.0
manali_leh,482,32.757621423178456,77.41568122563734,128.718,4906.0,4897.6,286.5,5.8,2.02,5348.3,2384.0
manali_leh,483,32.75862662797568,77.41852603607838,129.007,4910.0,4897.8,288.5,0.0,0.0,5348.3,2384.0
manali_leh,484,32.75947436904044,77.42106805948978,129.263,4896.0,4894.4,255.7,-3.4,-1.33,5348.3,2387.4
manali_leh,485,32.76209347562648,77.42146034345993,129.556,4884.0,4885.2,293.5,-9.2,-3.13,5348.3,2396.6
manali_leh,486,32.76470778948503,77.42194395497505,129.85,4876.0,4876.8,294.2,-8.4,-2.86,5348.3,2405.0
manali_leh,487,32.767182183926096,77.42093130593908,130.141,4860.0,4868.8,291.0,-8.0,-2.75,5348.3,2413.0
manali_leh,488,32.7696592093859,77.4205013504885,130.42,4868.0,4859.8,278.4,-9.0,-3.23,5348.3,2422.0
manali_leh,489,32.772158699072214,77.42089327456516,130.7,4856.0,4850.8,280.3,-9.0,-3.21,5348.3,2431.0
manali_leh,490,32.774625005783854,77.42198675793146,130.993,4839.0,4841.8,292.7,-9.0,-3.08,5348.3,2440.0
manali_leh,491,32.77695572409964,77.42255425703009,131.257,4831.0,4827.8,264.5,-14.0,-5.29,5348.3,2454.0
manali_leh,492,32.779464968904094,77.42352094926035,131.55,4815.0,4814.0,293.3,-13.8,-4.71,5348.3,2467.8
manali_leh,493,32.776853869262446,77.4234888163982,131.841,4798.0,4801.6,290.4,-12.4,-4.27,5348.3,2480.2
manali_leh,494,32.779438260489584,77.4242139314374,132.136,4787.0,4788.4,295.3,-13.2,-4.47,5348.3,2493.4
manali_leh,495,32.78201375679931,77.42450998252528,132.424,4777.0,4777.0,287.7,-11.4,-3.96,5348.3,2504.8
manali_leh,496,32.78440845135929,77.42572199255937,132.713,4765.0,4765.8,289.4,-11.2,-3.87,5348.3,2516.0
manali_leh,497,32.78674101597606,77.4267996525151,132.991,4758.0,4752.8,278.2,-13.0,-4.67,5348.3,2529.0
manali_leh,498,32.78884957847475,77.42747033777466,133.234,4742.0,4741.0,242.7,-11.8,-4.86,5348.3,2540.8
manali_leh,499,32.79149706885093,77.42767141261285,133.529,4722.0,4728.4,295.0,-12.6,-4.27,5348.3,2553.4
manali_leh,500,32.79346061002023,77.42932749738547,133.797,4718.0,4716.2,267.6,-12.2,-4.56,5348.3,2565.6
manali_leh,501,32.79461874664488,77.43217985626482,134.093,4702.0,4706.4,296.1,-9.8,-3.31,5348.3,2575.4
manali_leh,502,32.79669442106138,77.43418912731796,134.39,4697.0,4699.2,297.6,-7.2,-2.42,5348.3,2582.6
manali_leh,503,32.79924485810263,77.43381206399565,134.676,4693.0,4694.0,285.8,-5.2,-1.82,5348.3,2587.8
manali_leh,504,32.801800307422376,77.43398724728557,134.961,4686.0,4692.4,284.6,0.0,0.0,5348.3,2587.8
manali_leh,505,32.80370074642177,77.43609888317073,135.25,4692.0,4691.8,289.1,0.0,0.0,5348.3,2587.8
manali_leh,506,32.803764829541414,77.43902117764975,135.523,4694.0,4691.0,273.2,0.0,0.0,5348.3,2587.8
manali_leh,507,32.80457402015353,77.44197102394635,135.813,4694.0,4690.8,290.0,0.0,0.0,5348.3,2587.8
manali_leh,508,32.80635138619081,77.44436477572746,136.112,4689.0,4689.8,298.5,0.0,0.0,5348.3,2587.8
manali_leh,509,32.80873138584567,77.44584554160784,136.41,4685.0,4688.2,298.6,0.0,0.0,5348.3,2587.8
manali_leh,510,32.81085326949446,77.44782149669415,136.71,4687.0,4685.8,299.6,0.0,0.0,5348.3,2587.8
manali_leh,511,32.81275415873797,77.45007510742234,137.008,4686.0,4684.6,298.4,0.0,0.0,5348.3,2587.8
manali_leh,512,32.81355652646124,77.45309526796719,137.304,4682.0,4680.4,296.0,-4.2,-1.42,5348.3,2592.0
manali_leh,513,32.81351388366367,77.45625041723846,137.599,4683.0,4673.8,294.9,-6.6,-2.24,5348.3,2598.6
manali_leh,514,32.814410461848176,77.45921340833621,137.894,4664.0,4665.8,294.3,-8.0,-2.72,5348.3,2606.6
manali_leh,515,32.81657428026898,77.45929118416232,138.134,4654.0,4655.8,240.7,-10.0,-4.15,5348.3,2616.6
manali_leh,516,32.815553496649,77.46043445869702,138.29,4646.0,4642.4,155.9,-13.4,-8.6,5348.3,2630.0
manali_leh,517,32.81708948667285,77.4596884461058,138.475,4632.0,4630.4,184.5,-12.0,-6.5,5348.3,2642.0
manali_leh,518,32.81892709931137,77.45752307749663,138.762,4616.0,4617.4,287.6,-13.0,-4.52,5348.3,2655.0
manali_leh,519,32.820456489832154,77.45494091636236,139.057,4604.0,4607.6,295.2,-9.8,-3.32,5348.3,2664.8
manali_leh,520,32.820690032226075,77.45187470657098,139.345,4589.0,4598.4,287.7,-9.2,-3.2,5348.3,2674.0
manali_leh,521,32.820974110376284,77.4487070760897,139.643,4597.0,4591.8,297.7,-6.6,-2.22,5348.3,2680.6
manali_leh,522,32.82287432301604,77.4471683353968,139.898,4586.0,4580.8,255.6,-11.0,-4.3,5348.3,2691.6
manali_leh,523,32.825473386682624,77.44704847067784,140.188,4583.0,4574.0,289.2,-6.8,-2.35,5348.3,2698.4
manali_leh,524,32.82557378842202,77.45009815033667,140.473,4549.0,4567.4,285.2,-6.6,-2.31,5348.3,2705.0
manali_leh,525,32.82447202182723,77.4529728041784,140.768,4555.0,4561.2,295.2,-6.2,-2.1,5348.3,2711.2
manali_leh,526,32.82331101781192,77.45528154341656,141.019,4564.0,4552.8,251.4,-8.4,-3.34,5348.3,2719.6
manali_leh,527,32.82508236758788,77.45729518379395,141.292,4555.0,4548.6,272.4,-4.2,-1.54,5348.3,2723.8
manali_leh,528,32.8269554820623,77.45842978115698,141.525,4541.0,4542.2,233.7,-6.4,-2.74,5348.3,2730.2
manali_leh,529,32.82912430956794,77.45915314211675,141.776,4528.0,4531.8,250.5,-10.4,-4.15,5348.3,2740.6
manali_leh,530,32.831462416677,77.46005276190833,142.049,4523.0,4520.8,273.2,-11.0,-4.03,5348.3,2751.6
manali_leh,531,32.832949658343814,77.4623592451678,142.321,4512.0,4509.8,271.6,-11.0,-4.05,5348.3,2762.6
manali_leh,532,32.83497993743279,77.46427589932462,142.609,4500.0,4502.0,288.2,-7.8,-2.71,5348.3,2770.4
manali_leh,533,32.83640043097417,77.46522420842673,142.79,4486.0,4493.2,181.1,-8.8,-4.86,5348.3,2779.2
manali_leh,534,32.83462924037645,77.46292053233465,143.082,4489.0,4485.6,291.7,-7.6,-2.61,5348.3,2786.8
manali_leh,535,32.836213155729304,77.46401718508632,143.286,4479.0,4479.4,203.8,-6.2,-3.04,5348.3,2793.0
manali_leh,536,32.837568310382714,77.4667504141042,143.582,4474.0,4478.4,296.5,0.0,0.0,5348.3,2793.0
manali_leh,537,32.83853141788927,77.46958710826698,143.868,4469.0,4476.4,285.8,0.0,0.0,5348.3,2793.0
manali_leh,538,32.83846616552907,77.47251869867364,144.142,4481.0,4476.4,274.0,0.0,0.0,5348.3,2793.0
manali_leh,539,32.83890926910239,77.4755536216644,144.43,4479.0,4475.8,287.8,0.0,0.0,5348.3,2793.0
manali_leh,540,32.840048382531265,77.47845026698742,144.729,4479.0,4474.2,298.8,0.0,0.0,5348.3,2793.0
manali_leh,541,32.84053602192001,77.4815985318367,145.028,4471.0,4468.8,299.1,-5.4,-1.81,5348.3,2798.4
manali_leh,542,32.840573251134074,77.48479950667901,145.327,4461.0,4464.0,299.1,-4.8,-1.6,5348.3,2803.2
manali_leh,543,32.84121421792324,77.4878833663542,145.623,4454.0,4456.8,296.8,-7.2,-2.43,5348.3,2810.4
manali_leh,544,32.84294269848407,77.49033655348161,145.923,4455.0,4451.0,299.1,-5.8,-1.94,5348.3,2816.2
manali_leh,545,32.84459436523148,77.49286530761236,146.222,4443.0,4447.4,299.2,-3.6,-1.2,5348.3,2819.8
manali_leh,546,32.84559139425261,77.49571376068866,146.51,4442.0,4445.8,288.3,0.0,0.0,5348.3,2819.8
manali_leh,547,32.84611943893609,77.49881532555004,146.806,4443.0,4442.6,295.6,-3.2,-1.08,5348.3,2823.0
manali_leh,548,32.8477264125128,77.50128768147547,147.098,4446.0,4440.0,292.0,0.0,0.0,5348.3,2823.0
manali_leh,549,32.850170736940065,77.50264593044692,147.398,4439.0,4436.0,300.0,-4.0,-1.33,5348.3,2827.0
manali_leh,550,32.85253925529206,77.50413775115716,147.696,4430.0,4431.4,298.0,-4.6,-1.54,5348.3,2831.6
manali_leh,551,32.85496114352854,77.50555164933452,147.996,4422.0,4424.2,299.9,-7.2,-2.4,5348.3,2838.8
manali_leh,552,32.857348758838135,77.50704404394799,148.295,4420.0,4418.2,299.9,-6.0,-2.0,5348.3,2844.8
manali_leh,553,32.85974980655142,77.50850822995042,148.595,4410.0,4411.6,300.0,-6.6,-2.2,5348.3,2851.4
manali_leh,554,32.862213845732136,77.50972413198133,148.892,4409.0,4406.6,296.6,-5.0,-1.69,5348.3,2856.4
manali_leh,555,32.86483568711813,77.51010093340368,149.186,4397.0,4401.4,293.7,-5.2,-1.77,5348.3,2861.6
manali_leh,556,32.86706048586134,77.511801286908,149.48,4397.0,4398.6,294.0,0.0,0.0,5348.3,2861.6
manali_leh,557,32.868891152791,77.51415963071672,149.78,4394.0,4394.6,299.9,-4.0,-1.33,5348.3,2865.6
manali_leh,558,32.870759192242275,77.51647730288254,150.08,4396.0,4391.8,300.0,0.0,0.0,5348.3,2865.6
manali_leh,559,32.87264526730793,77.51877423119831,150.38,4389.0,4388.2,300.0,-3.6,-1.2,5348.3,2869.2
manali_leh,560,32.87445984469634,77.52115048890293,150.679,4383.0,4383.8,299.9,-4.4,-1.47,5348.3,2873.6
manali_leh,561,32.87607989895045,77.52371838206194,150.979,4379.0,4377.8,299.9,-6.0,-2.0,5348.3,2879.6
manali_leh,562,32.877582464315516,77.52638640757756,151.279,4372.0,4373.0,300.0,-4.8,-1.6,5348.3,2884.4
manali_leh,563,32.87908775200704,77.52905093508794,151.579,4366.0,4370.2,299.9,0.0,0.0,5348.3,2884.4
manali_leh,564,32.88063471241008,77.53168093358029,151.879,4365.0,4367.6,299.8,0.0,0.0,5348.3,2884.4
manali_leh,565,32.8798659559496,77.53380747767339,152.095,4369.0,4364.8,216.2,0.0,0.0,5348.3,2884.4
manali_leh,566,32.881906063271494,77.53535021236274,152.364,4366.0,4359.8,268.7,-5.0,-1.86,5348.3,2889.4
manali_leh,567,32.8840709757779,77.53723428286499,152.662,4358.0,4355.2,298.2,-4.6,-1.54,5348.3,2894.0
manali_leh,568,32.88634255047723,77.53888746626068,152.958,4341.0,4348.8,296.0,-6.4,-2.16,5348.3,2900.4
manali_leh,569,32.88781305574653,77.54152509349156,153.254,4342.0,4343.0,295.6,-5.8,-1.96,5348.3,2906.2
manali_leh,570,32.8896773021868,77.54374460627197,153.547,4337.0,4337.8,293.1,-5.2,-1.77,5348.3,2911.4
manali_leh,571,32.8914028966761,77.54603509921117,153.834,4337.0,4334.6,287.3,-3.2,-1.11,5348.3,2914.6
manali_leh,572,32.89371374817092,77.54763185887113,154.131,4332.0,4330.4,297.1,-4.2,-1.41,5348.3,2918.8
manali_leh,573,32.895962263591116,77.54940519919631,154.431,4325.0,4327.2,299.9,-3.2,-1.07,5348.3,2922.0
manali_leh,574,32.89811669578847,77.55133418996353,154.731,4321.0,4323.0,299.7,-4.2,-1.4,5348.3,2926.2
manali_leh,575,32.90004735355543,77.55356316660448,155.03,4321.0,4317.4,299.0,-5.6,-1.87,5348.3,2931.8
manali_leh,576,32.901634155049834,77.55616197270285,155.33,4316.0,4313.8,300.0,-3.6,-1.2,5348.3,2935.4
manali_leh,577,32.90322609780685,77.5587562876364,155.63,4304.0,4310.2,300.0,-3.6,-1.2,5348.3,2939.0
manali_leh,578,32.9047369971303,77.5614148521085,155.93,4307.0,4306.6,299.7,-3.6,-1.2,5348.3,2942.6
manali_leh,579,32.9058822317604,77.5643074991787,156.228,4303.0,4303.0,298.6,-3.6,-1.21,5348.3,2946.2
manali_leh,580,32.9061356155541,77.56747420484707,156.525,4303.0,4300.4,297.0,0.0,0.0,5348.3,2946.2
manali_leh,581,32.90637303389546,77.5706751739914,156.825,4298.0,4296.6,300.0,-3.8,-1.27,5348.3,2950.0
manali_leh,582,32.90694889673742,77.57375469095201,157.12,4291.0,4292.2,294.5,-4.4,-1.49,5348.3,2954.4
manali_leh,583,32.907660561423164,77.57682865121541,157.417,4288.0,4292.4,297.7,0.0,0.0,5348.3,2954.4
manali_leh,584,32.90804051774373,77.57980577179043,157.699,4281.0,4293.2,281.1,0.0,0.0,5348.3,2954.4
manali_leh,585,32.90556403908561,77.5810078152496,157.996,4304.0,4293.6,297.4,0.0,0.0,5348.3,2954.4
manali_leh,586,32.90446080739009,77.58242157232317,158.176,4302.0,4294.8,180.2,0.0,0.0,5348.3,2954.4
manali_leh,587,32.90712824915738,77.58225237349967,158.473,4293.0,4297.8,297.0,0.0,0.0,5348.3,2954.4
manali_leh,588,32.909453102880946,77.5831841096123,158.746,4294.0,4296.0,272.8,0.0,0.0,5348.3,2954.4
manali_leh,589,32.91104079010974,77.58576547277143,159.045,4296.0,4292.2,298.7,-3.8,-1.27,5348.3,2958.2
manali_leh,590,32.912250691559244,77.58861467050828,159.343,4295.0,4289.0,298.1,-3.2,-1.07,5348.3,2961.4
manali_leh,591,32.914131503577565,77.59078584111717,159.634,4283.0,4285.0,291.2,-4.0,-1.37,5348.3,2965.4
manali_leh,592,32.91575569108163,77.59333395366812,159.933,4277.0,4281.8,298.7,-3.2,-1.07,5348.3,2968.6
manali_leh,593,32.91766016289705,77.59560189743749,160.232,4274.0,4279.6,299.4,0.0,0.0,5348.3,2968.6
manali_leh,594,32.91964597812494,77.59775864014233,160.531,4280.0,4281.6,298.8,0.0,0.0,5348.3,2968.6
manali_leh,595,32.92169888821574,77.59982876356818,160.83,4284.0,4285.0,299.1,3.4,1.14,5351.7,2968.6
manali_leh,596,32.92387875763871,77.60164707170463,161.126,4293.0,4289.2,295.9,4.2,1.42,5355.9,2968.6
manali_leh,597,32.92548670881219,77.60419186856149,161.423,4294.0,4292.4,297.3,3.2,1.08,5359.1,2968.6
manali_leh,598,32.925999684335125,77.60731881385031,161.72,4295.0,4293.6,297.4,0.0,0.0,5359.1,2968.6
manali_leh,599,32.92476015391451,77.60899455146831,161.929,4296.0,4288.8,208.5,-4.8,-2.3,5359.1,2973.4
manali_leh,600,32.92475214174311,77.61044324622131,162.064,4290.0,4283.0,135.2,-5.8,-4.29,5359.1,2979.2
manali_leh,601,32.92628385259382,77.61303291628033,162.36,4269.0,4274.6,295.7,-8.4,-2.84,5359.1,2987.6
manali_leh,602,32.92567793774435,77.61611752667596,162.655,4265.0,4265.4,295.7,-9.2,-3.11,5359.1,2996.8
manali_leh,603,32.925386741980134,77.61925925109895,162.95,4253.0,4258.6,295.0,-6.8,-2.3,5359.1,3003.6
manali_leh,604,32.92453362508769,77.6222572782777,163.246,4250.0,4255.4,295.5,-3.2,-1.08,5359.1,3006.8
manali_leh,605,32.92319798746307,77.62495672756316,163.538,4256.0,4252.2,292.5,-3.2,-1.09,5359.1,3010.0
manali_leh,606,32.92224304032604,77.62794944353878,163.837,4253.0,4252.2,298.8,0.0,0.0,5359.1,3010.0
manali_leh,607,32.92206132472805,77.63110672835809,164.133,4249.0,4254.4,295.4,0.0,0.0,5359.1,3010.0
manali_leh,608,32.921031953385885,77.63391278613538,164.418,4253.0,4257.4,285.8,0.0,0.0,5359.1,3010.0
manali_leh,609,32.91994690518181,77.63684489923597,164.718,4261.0,4259.8,299.1,0.0,0.0,5359.1,3010.0
manali_leh,610,32.91923205254132,77.63984884762498,165.009,4271.0,4262.6,291.4,0.0,0.0,5359.1,3010.0
manali_leh,611,32.91865418386361,77.64286690169853,165.298,4265.0,4266.8,288.9,4.2,1.45,5363.3,3010.0
manali_leh,612,32.91947227826913,77.64491572288107,165.51,4263.0,4271.2,211.8,4.4,2.08,5367.7,3010.0
manali_leh,613,32.92085066666989,77.64253983332334,165.779,4274.0,4275.0,269.6,3.8,1.41,5371.5,3010.0
manali_leh,614,32.92175526683802,77.6395704591231,166.074,4283.0,4280.6,294.8,5.6,1.9,5377.1,3010.0
manali_leh,615,32.92246149569749,77.63681551380542,166.343,4290.0,4284.6,268.9,4.0,1.49,5381.1,3010.0
manali_leh,616,32.92347726414064,77.6343902225085,166.596,4293.0,4282.0,253.0,0.0,0.0,5381.1,3010.0
manali_leh,617,32.924167030634116,77.63140343545102,166.885,4283.0,4279.4,289.1,0.0,0.0,5381.1,3010.0
manali_leh,618,32.92465439508211,77.62875088380588,167.139,4261.0,4274.2,253.4,-5.2,-2.05,5381.1,3015.2
manali_leh,619,32.92629513154937,77.62624526152871,167.435,4270.0,4271.4,296.6,0.0,0.0,5381.1,3015.2
manali_leh,620,32.927758298619764,77.62356817111899,167.733,4264.0,4271.4,298.2,0.0,0.0,5381.1,3015.2
manali_leh,621,32.9295133638256,77.62114785658616,168.032,4279.0,4275.8,298.5,4.4,1.47,5385.5,3015.2
manali_leh,622,32.931506241972706,77.61898331562885,168.332,4283.0,4279.8,299.9,4.0,1.33,5389.5,3015.2
manali_leh,623,32.93379924253935,77.61731025503938,168.631,4283.0,4284.2,299.0,4.4,1.47,5393.9,3015.2
manali_leh,624,32.936181082862255,77.61584364275527,168.929,4290.0,4284.4,298.1,0.0,0.0,5393.9,3015.2
manali_leh,625,32.93798174203993,77.61345849227325,169.228,4286.0,4283.0,299.4,0.0,0.0,5393.9,3015.2
manali_leh,626,32.939921129157696,77.61123692126971,169.527,4280.0,4280.4,299.1,0.0,0.0,5393.9,3015.2
manali_leh,627,32.94213863774819,77.60944516601823,169.825,4276.0,4275.0,297.9,-5.4,-1.81,5393.9,3020.6
manali_leh,628,32.94476793694652,77.60889777226708,170.122,4270.0,4269.6,296.8,-5.4,-1.82,5393.9,3026.0
manali_leh,629,32.947383980413655,77.60816497608178,170.421,4263.0,4263.8,298.8,-5.8,-1.94,5393.9,3031.8
manali_leh,630,32.94993195095655,77.60711106180601,170.721,4259.0,4258.2,299.9,-5.6,-1.87,5393.9,3037.4
manali_leh,631,32.952340214776804,77.60583658823407,171.014,4251.0,4254.4,293.0,-3.8,-1.3,5393.9,3041.2
manali_leh,632,32.95475089265534,77.60555445455594,171.283,4248.0,4251.2,269.3,-3.2,-1.19,5393.9,3044.4
manali_leh,633,32.95733419746732,77.605740341831,171.571,4251.0,4246.2,287.8,-5.0,-1.74,5393.9,3049.4
manali_leh,634,32.95985627351458,77.6053308789191,171.854,4247.0,4241.6,283.0,-4.6,-1.63,5393.9,3054.0
manali_leh,635,32.96215285459671,77.60380564524836,172.146,4234.0,4236.4,292.3,-5.2,-1.78,5393.9,3059.2
manali_leh,636,32.9645867579114,77.60251838642756,172.442,4228.0,4229.8,296.1,-6.6,-2.23,5393.9,3065.8
manali_leh,637,32.96691087369759,77.6015384409253,172.716,4222.0,4223.8,274.1,-6.0,-2.19,5393.9,3071.8
manali_leh,638,32.969391085655246,77.60036302177525,173.013,4218.0,4220.4,296.8,-3.4,-1.15,5393.9,3075.2
manali_leh,639,32.97179422594293,77.59890341801483,173.313,4217.0,4217.2,299.9,-3.2,-1.07,5393.9,3078.4
manali_leh,640,32.9743103520623,77.59779332643267,173.611,4217.0,4215.6,298.3,0.0,0.0,5393.9,3078.4
manali_leh,641,32.976849901591436,77.59670791894737,173.911,4212.0,4213.8,300.0,0.0,0.0,5393.9,3078.4
manali_leh,642,32.97938262492439,77.59562386528039,174.211,4214.0,4211.0,299.2,0.0,0.0,5393.9,3078.4
manali_leh,643,32.98183847438794,77.5942971090728,174.511,4209.0,4210.4,299.8,0.0,0.0,5393.9,3078.4
manali_leh,644,32.98419798956794,77.59280666492899,174.807,4203.0,4209.8,296.9,0.0,0.0,5393.9,3078.4
manali_leh,645,32.98688753187701,77.59280591461615,175.107,4214.0,4209.6,299.1,0.0,0.0,5393.9,3078.4
manali_leh,646,32.98956047890148,77.59296011572903,175.404,4209.0,4208.8,297.6,0.0,0.0,5393.9,3078.4
manali_leh,647,32.99224852302045,77.59289446742079,175.703,4213.0,4208.0,299.0,0.0,0.0,5393.9,3078.4
manali_leh,648,32.99482799361056,77.5927335226335,175.99,4205.0,4204.4,287.2,-3.6,-1.25,5393.9,3082.0
manali_leh,649,32.99750806397038,77.59253902499005,176.289,4199.0,4200.8,298.6,-3.6,-1.21,5393.9,3085.6
manali_leh,650,33.000172642255876,77.59211280831065,176.588,4196.0,4196.8,298.9,-4.0,-1.34,5393.9,3089.6
manali_leh,651,33.00280307094179,77.5919322708137,176.881,4191.0,4193.4,293.0,-3.4,-1.16,5393.9,3093.0
manali_leh,652,33.00533002374952,77.59098332057437,177.175,4193.0,4189.8,294.6,-3.6,-1.22,5393.9,3096.6
manali_leh,653,33.00796472893423,77.59058343972453,177.471,4188.0,4187.2,295.3,0.0,0.0,5393.9,3096.6
manali_leh,654,33.01060876753745,77.59006314916394,177.769,4181.0,4185.0,298.0,0.0,0.0,5393.9,3096.6
manali_leh,655,33.01327465555373,77.59007387726119,178.065,4183.0,4183.4,296.4,0.0,0.0,5393.9,3096.6
manali_leh,656,33.01595290181517,77.59023807143818,178.363,4180.0,4181.8,298.2,0.0,0.0,5393.9,3096.6
manali_leh,657,33.01863207816514,77.59012136019106,178.661,4185.0,4181.8,298.1,0.0,0.0,5393.9,3096.6
manali_leh,658,33.02132793291017,77.59000190804888,178.961,4180.0,4182.8,300.0,0.0,0.0,5393.9,3096.6
manali_leh,659,33.024025411641034,77.58994521797338,179.261,4181.0,4182.0,300.0,0.0,0.0,5393.9,3096.6
manali_leh,660,33.024441162473806,77.59239860611495,179.495,4188.0,4179.4,233.4,0.0,0.0,5393.9,3096.6
manali_leh,661,33.02616820948037,77.59107365741178,179.723,4176.0,4176.6,228.3,0.0,0.0,5393.9,3096.6
manali_leh,662,33.02794299929637,77.58917689208916,179.988,4172.0,4176.0,265.0,0.0,0.0,5393.9,3096.6
manali_leh,663,33.030528086449166,77.59002456517823,180.286,4166.0,4177.8,298.1,0.0,0.0,5393.9,3096.6
manali_leh,664,33.03320145344981,77.58990966198044,180.584,4178.0,4178.2,297.5,0.0,0.0,5393.9,3096.6
manali_leh,665,33.0356718355477,77.58983494506172,180.858,4197.0,4180.6,274.8,0.0,0.0,5393.9,3096.6
manali_leh,666,33.03833368850827,77.59025521106354,181.157,4178.0,4186.2,298.6,5.6,1.88,5399.5,3096.6
manali_leh,667,33.040923647100215,77.59099484114977,181.453,4184.0,4193.6,296.1,7.4,2.5,5406.9,3096.6
manali_leh,668,33.03856979053813,77.5906337760668,181.717,4194.0,4200.0,263.9,6.4,2.43,5413.3,3096.6
manali_leh,669,33.039744502674154,77.59134808465497,181.864,4215.0,4213.4,146.6,13.4,9.14,5426.7,3096.6
manali_leh,670,33.041290867216816,77.59200233571443,182.046,4229.0,4228.6,182.4,15.2,8.33,5441.9,3096.6
manali_leh,671,33.03866741706355,77.59171044350998,182.339,4245.0,4245.8,293.0,17.2,5.87,5459.1,3096.6
manali_leh,672,33.03862458801703,77.5920548903752,182.371,4260.0,4260.6,32.5,14.8,45.6,5473.9,3096.6
manali_leh,673,33.03892222071064,77.59258081904537,182.431,4280.0,4274.4,59.1,13.8,23.33,5487.7,3096.6
manali_leh,674,33.038048323684635,77.59257507348583,182.528,4289.0,4290.2,97.2,15.8,16.26,5503.5,3096.6
manali_leh,675,33.03579980261297,77.59154051038273,182.796,4298.0,4306.2,268.0,16.0,5.97,5519.5,3096.6
manali_leh,676,33.0375876413914,77.5934720671945,183.064,4324.0,4320.4,268.2,14.2,5.29,5533.7,3096.6
manali_leh,677,33.03694931945665,77.59370344745042,183.138,4340.0,4336.2,74.2,15.8,21.3,5549.5,3096.6
manali_leh,678,33.03529726934646,77.59286825103442,183.338,4351.0,4352.4,199.5,16.2,8.12,5565.7,3096.6
manali_leh,679,33.03671766608785,77.59431479965271,183.545,4368.0,4366.4,207.7,14.0,6.74,5579.7,3096.6
manali_leh,680,33.03419251080525,77.5932940588028,183.842,4379.0,4379.4,296.5,13.0,4.38,5592.7,3096.6
manali_leh,681,33.03471247999957,77.59405411860863,183.933,4394.0,4393.4,91.4,14.0,15.31,5606.7,3096.6
manali_leh,682,33.0346641497975,77.59437772213005,183.964,4405.0,4407.0,30.6,13.6,44.38,5620.3,3096.6
